filename,type,start_time,end_time,local,state,region,info
6OMFXfrATEsgpql8AwbwYN,female,1731.82,1737.56,reconcavo baiano,BA,nordeste,municípios e Capital
6OMFXfrATEsgpql8AwbwYN,male,1737.56,1740.06,reconcavo baiano,BA,nordeste,municípios e Capital
6OMFXfrATEsgpql8AwbwYN,female,1740.06,1801.8600000000001,reconcavo baiano,BA,nordeste,municípios e Capital
6OMFXfrATEsgpql8AwbwYN,male,1801.8600000000001,1805.48,reconcavo baiano,BA,nordeste,municípios e Capital
6OMFXfrATEsgpql8AwbwYN,female,1805.48,1820.56,reconcavo baiano,BA,nordeste,municípios e Capital
6OMFXfrATEsgpql8AwbwYN,male,1820.56,1821.88,reconcavo baiano,BA,nordeste,municípios e Capital
6OMFXfrATEsgpql8AwbwYN,female,1821.88,1886.5,reconcavo baiano,BA,nordeste,municípios e Capital
6OMFXfrATEsgpql8AwbwYN,noise,1886.5,1888.98,reconcavo baiano,BA,nordeste,municípios e Capital
6OMFXfrATEsgpql8AwbwYN,music,1888.98,1909.24,reconcavo baiano,BA,nordeste,municípios e Capital
6OMFXfrATEsgpql8AwbwYN,male,1909.24,1910.58,reconcavo baiano,BA,nordeste,municípios e Capital
6OMFXfrATEsgpql8AwbwYN,female,1910.58,1923.16,reconcavo baiano,BA,nordeste,municípios e Capital
6OMFXfrATEsgpql8AwbwYN,male,1923.16,1924.26,reconcavo baiano,BA,nordeste,municípios e Capital
6OMFXfrATEsgpql8AwbwYN,female,1924.26,1997.42,reconcavo baiano,BA,nordeste,municípios e Capital
6OMFXfrATEsgpql8AwbwYN,music,1997.42,2074.8,reconcavo baiano,BA,nordeste,municípios e Capital
6OMFXfrATEsgpql8AwbwYN,female,2074.8,2258.26,reconcavo baiano,BA,nordeste,municípios e Capital
6OMFXfrATEsgpql8AwbwYN,music,2258.26,2333.6,reconcavo baiano,BA,nordeste,municípios e Capital
6OMFXfrATEsgpql8AwbwYN,female,2333.6,2335.34,reconcavo baiano,BA,nordeste,municípios e Capital
4tfAVx24SHHklDj0V7qZud,music,0.0,1.22,mato grosso sul,MS,Centro-Oeste,municípios e Capital
4tfAVx24SHHklDj0V7qZud,female,1.22,28.44,mato grosso sul,MS,Centro-Oeste,municípios e Capital
4tfAVx24SHHklDj0V7qZud,noEnergy,28.44,28.84,mato grosso sul,MS,Centro-Oeste,municípios e Capital
4tfAVx24SHHklDj0V7qZud,female,28.84,33.4,mato grosso sul,MS,Centro-Oeste,municípios e Capital
4tfAVx24SHHklDj0V7qZud,noEnergy,33.4,33.82,mato grosso sul,MS,Centro-Oeste,municípios e Capital
4tfAVx24SHHklDj0V7qZud,female,33.82,153.76,mato grosso sul,MS,Centro-Oeste,municípios e Capital
4tfAVx24SHHklDj0V7qZud,noEnergy,153.76,154.48,mato grosso sul,MS,Centro-Oeste,municípios e Capital
4tfAVx24SHHklDj0V7qZud,female,154.48,173.74,mato grosso sul,MS,Centro-Oeste,municípios e Capital
4tfAVx24SHHklDj0V7qZud,noEnergy,173.74,174.12,mato grosso sul,MS,Centro-Oeste,municípios e Capital
4tfAVx24SHHklDj0V7qZud,female,174.12,178.86,mato grosso sul,MS,Centro-Oeste,municípios e Capital
4tfAVx24SHHklDj0V7qZud,noEnergy,178.86,179.32,mato grosso sul,MS,Centro-Oeste,municípios e Capital
4tfAVx24SHHklDj0V7qZud,female,179.32,318.28000000000003,mato grosso sul,MS,Centro-Oeste,municípios e Capital
4tfAVx24SHHklDj0V7qZud,noEnergy,318.28000000000003,319.34000000000003,mato grosso sul,MS,Centro-Oeste,municípios e Capital
21zHgqETDj7GkWr5nWRfNC,music,0.0,2.2800000000000002,mato grosso sul,MS,Centro-Oeste,municípios e Capital
21zHgqETDj7GkWr5nWRfNC,female,2.2800000000000002,5.74,mato grosso sul,MS,Centro-Oeste,municípios e Capital
21zHgqETDj7GkWr5nWRfNC,noEnergy,5.74,6.28,mato grosso sul,MS,Centro-Oeste,municípios e Capital
21zHgqETDj7GkWr5nWRfNC,female,6.28,216.38,mato grosso sul,MS,Centro-Oeste,municípios e Capital
21zHgqETDj7GkWr5nWRfNC,noEnergy,216.38,216.88,mato grosso sul,MS,Centro-Oeste,municípios e Capital
21zHgqETDj7GkWr5nWRfNC,female,216.88,277.34000000000003,mato grosso sul,MS,Centro-Oeste,municípios e Capital
21zHgqETDj7GkWr5nWRfNC,noEnergy,277.34000000000003,277.88,mato grosso sul,MS,Centro-Oeste,municípios e Capital
21zHgqETDj7GkWr5nWRfNC,female,277.88,306.08,mato grosso sul,MS,Centro-Oeste,municípios e Capital
21zHgqETDj7GkWr5nWRfNC,noEnergy,306.08,306.6,mato grosso sul,MS,Centro-Oeste,municípios e Capital
21zHgqETDj7GkWr5nWRfNC,female,306.6,310.40000000000003,mato grosso sul,MS,Centro-Oeste,municípios e Capital
21zHgqETDj7GkWr5nWRfNC,noEnergy,310.40000000000003,310.94,mato grosso sul,MS,Centro-Oeste,municípios e Capital
21zHgqETDj7GkWr5nWRfNC,female,310.94,317.08,mato grosso sul,MS,Centro-Oeste,municípios e Capital
21zHgqETDj7GkWr5nWRfNC,noEnergy,317.08,317.48,mato grosso sul,MS,Centro-Oeste,municípios e Capital
21zHgqETDj7GkWr5nWRfNC,female,317.48,324.58,mato grosso sul,MS,Centro-Oeste,municípios e Capital
21zHgqETDj7GkWr5nWRfNC,noEnergy,324.58,325.0,mato grosso sul,MS,Centro-Oeste,municípios e Capital
21zHgqETDj7GkWr5nWRfNC,female,325.0,367.90000000000003,mato grosso sul,MS,Centro-Oeste,municípios e Capital
21zHgqETDj7GkWr5nWRfNC,noEnergy,367.90000000000003,368.40000000000003,mato grosso sul,MS,Centro-Oeste,municípios e Capital
21zHgqETDj7GkWr5nWRfNC,female,368.40000000000003,384.06,mato grosso sul,MS,Centro-Oeste,municípios e Capital
21zHgqETDj7GkWr5nWRfNC,noEnergy,384.06,384.52,mato grosso sul,MS,Centro-Oeste,municípios e Capital
21zHgqETDj7GkWr5nWRfNC,female,384.52,411.78000000000003,mato grosso sul,MS,Centro-Oeste,municípios e Capital
21zHgqETDj7GkWr5nWRfNC,noEnergy,411.78000000000003,412.22,mato grosso sul,MS,Centro-Oeste,municípios e Capital
21zHgqETDj7GkWr5nWRfNC,female,412.22,429.16,mato grosso sul,MS,Centro-Oeste,municípios e Capital
21zHgqETDj7GkWr5nWRfNC,noEnergy,429.16,429.66,mato grosso sul,MS,Centro-Oeste,municípios e Capital
21zHgqETDj7GkWr5nWRfNC,female,429.66,432.84000000000003,mato grosso sul,MS,Centro-Oeste,municípios e Capital
21zHgqETDj7GkWr5nWRfNC,noEnergy,432.84000000000003,433.26,mato grosso sul,MS,Centro-Oeste,municípios e Capital
21zHgqETDj7GkWr5nWRfNC,female,433.26,471.98,mato grosso sul,MS,Centro-Oeste,municípios e Capital
21zHgqETDj7GkWr5nWRfNC,noEnergy,471.98,473.82,mato grosso sul,MS,Centro-Oeste,municípios e Capital
2YWoGCm67ndLVwG2jjBHzc,music,0.0,3.36,centro sul,MS,Centro-Oeste,municípios e Capital
2YWoGCm67ndLVwG2jjBHzc,female,3.36,7.54,centro sul,MS,Centro-Oeste,municípios e Capital
2YWoGCm67ndLVwG2jjBHzc,music,7.54,10.82,centro sul,MS,Centro-Oeste,municípios e Capital
2YWoGCm67ndLVwG2jjBHzc,female,10.82,37.58,centro sul,MS,Centro-Oeste,municípios e Capital
2YWoGCm67ndLVwG2jjBHzc,male,37.58,62.46,centro sul,MS,Centro-Oeste,municípios e Capital
2YWoGCm67ndLVwG2jjBHzc,female,62.46,79.44,centro sul,MS,Centro-Oeste,municípios e Capital
2YWoGCm67ndLVwG2jjBHzc,male,79.44,114.58,centro sul,MS,Centro-Oeste,municípios e Capital
2YWoGCm67ndLVwG2jjBHzc,female,114.58,121.32000000000001,centro sul,MS,Centro-Oeste,municípios e Capital
2YWoGCm67ndLVwG2jjBHzc,male,121.32000000000001,153.58,centro sul,MS,Centro-Oeste,municípios e Capital
2YWoGCm67ndLVwG2jjBHzc,female,153.58,178.52,centro sul,MS,Centro-Oeste,municípios e Capital
2YWoGCm67ndLVwG2jjBHzc,male,178.52,201.56,centro sul,MS,Centro-Oeste,municípios e Capital
2YWoGCm67ndLVwG2jjBHzc,female,201.56,209.22,centro sul,MS,Centro-Oeste,municípios e Capital
2YWoGCm67ndLVwG2jjBHzc,male,209.22,241.32,centro sul,MS,Centro-Oeste,municípios e Capital
2YWoGCm67ndLVwG2jjBHzc,female,241.32,244.02,centro sul,MS,Centro-Oeste,municípios e Capital
2YWoGCm67ndLVwG2jjBHzc,male,244.02,273.36,centro sul,MS,Centro-Oeste,municípios e Capital
2YWoGCm67ndLVwG2jjBHzc,female,273.36,282.48,centro sul,MS,Centro-Oeste,municípios e Capital
2YWoGCm67ndLVwG2jjBHzc,male,282.48,289.24,centro sul,MS,Centro-Oeste,municípios e Capital
2YWoGCm67ndLVwG2jjBHzc,female,289.24,293.28000000000003,centro sul,MS,Centro-Oeste,municípios e Capital
2YWoGCm67ndLVwG2jjBHzc,music,293.28000000000003,296.40000000000003,centro sul,MS,Centro-Oeste,municípios e Capital
2YWoGCm67ndLVwG2jjBHzc,noEnergy,296.40000000000003,298.54,centro sul,MS,Centro-Oeste,municípios e Capital
55PbnFnsCt3z2OmGMy1uko,music,0.0,6.18,São Luís,MA,nordeste,Capital
55PbnFnsCt3z2OmGMy1uko,male,6.18,17.1,São Luís,MA,nordeste,Capital
55PbnFnsCt3z2OmGMy1uko,noEnergy,17.1,18.04,São Luís,MA,nordeste,Capital
55PbnFnsCt3z2OmGMy1uko,male,18.04,26.02,São Luís,MA,nordeste,Capital
55PbnFnsCt3z2OmGMy1uko,music,26.02,29.32,São Luís,MA,nordeste,Capital
55PbnFnsCt3z2OmGMy1uko,male,29.32,35.08,São Luís,MA,nordeste,Capital
55PbnFnsCt3z2OmGMy1uko,music,35.08,37.84,São Luís,MA,nordeste,Capital
55PbnFnsCt3z2OmGMy1uko,male,37.84,46.4,São Luís,MA,nordeste,Capital
55PbnFnsCt3z2OmGMy1uko,noEnergy,46.4,46.94,São Luís,MA,nordeste,Capital
55PbnFnsCt3z2OmGMy1uko,male,46.94,60.18,São Luís,MA,nordeste,Capital
55PbnFnsCt3z2OmGMy1uko,noEnergy,60.18,61.08,São Luís,MA,nordeste,Capital
55PbnFnsCt3z2OmGMy1uko,male,61.08,71.78,São Luís,MA,nordeste,Capital
55PbnFnsCt3z2OmGMy1uko,music,71.78,76.94,São Luís,MA,nordeste,Capital
55PbnFnsCt3z2OmGMy1uko,noEnergy,76.94,77.56,São Luís,MA,nordeste,Capital
55PbnFnsCt3z2OmGMy1uko,male,77.56,95.28,São Luís,MA,nordeste,Capital
55PbnFnsCt3z2OmGMy1uko,noEnergy,95.28,95.98,São Luís,MA,nordeste,Capital
55PbnFnsCt3z2OmGMy1uko,male,95.98,97.2,São Luís,MA,nordeste,Capital
55PbnFnsCt3z2OmGMy1uko,noEnergy,97.2,97.62,São Luís,MA,nordeste,Capital
55PbnFnsCt3z2OmGMy1uko,male,97.62,105.58,São Luís,MA,nordeste,Capital
55PbnFnsCt3z2OmGMy1uko,music,105.58,108.54,São Luís,MA,nordeste,Capital
55PbnFnsCt3z2OmGMy1uko,male,108.54,113.02,São Luís,MA,nordeste,Capital
55PbnFnsCt3z2OmGMy1uko,music,113.02,123.82000000000001,São Luís,MA,nordeste,Capital
55PbnFnsCt3z2OmGMy1uko,noEnergy,123.82000000000001,124.88000000000001,São Luís,MA,nordeste,Capital
55PbnFnsCt3z2OmGMy1uko,music,124.88000000000001,132.14000000000001,São Luís,MA,nordeste,Capital
55PbnFnsCt3z2OmGMy1uko,male,132.14000000000001,140.28,São Luís,MA,nordeste,Capital
55PbnFnsCt3z2OmGMy1uko,noEnergy,140.28,141.24,São Luís,MA,nordeste,Capital
55PbnFnsCt3z2OmGMy1uko,male,141.24,151.1,São Luís,MA,nordeste,Capital
55PbnFnsCt3z2OmGMy1uko,noEnergy,151.1,151.70000000000002,São Luís,MA,nordeste,Capital
55PbnFnsCt3z2OmGMy1uko,music,151.70000000000002,156.44,São Luís,MA,nordeste,Capital
55PbnFnsCt3z2OmGMy1uko,noEnergy,156.44,157.4,São Luís,MA,nordeste,Capital
55PbnFnsCt3z2OmGMy1uko,male,157.4,167.28,São Luís,MA,nordeste,Capital
55PbnFnsCt3z2OmGMy1uko,music,167.28,169.70000000000002,São Luís,MA,nordeste,Capital
55PbnFnsCt3z2OmGMy1uko,male,169.70000000000002,175.32,São Luís,MA,nordeste,Capital
55PbnFnsCt3z2OmGMy1uko,noEnergy,175.32,175.98,São Luís,MA,nordeste,Capital
55PbnFnsCt3z2OmGMy1uko,music,175.98,176.26,São Luís,MA,nordeste,Capital
55PbnFnsCt3z2OmGMy1uko,noEnergy,176.26,176.96,São Luís,MA,nordeste,Capital
55PbnFnsCt3z2OmGMy1uko,male,176.96,184.66,São Luís,MA,nordeste,Capital
55PbnFnsCt3z2OmGMy1uko,noEnergy,184.66,185.20000000000002,São Luís,MA,nordeste,Capital
55PbnFnsCt3z2OmGMy1uko,music,185.20000000000002,205.14000000000001,São Luís,MA,nordeste,Capital
55PbnFnsCt3z2OmGMy1uko,noEnergy,205.14000000000001,207.02,São Luís,MA,nordeste,Capital
55PbnFnsCt3z2OmGMy1uko,male,207.02,221.6,São Luís,MA,nordeste,Capital
55PbnFnsCt3z2OmGMy1uko,noEnergy,221.6,222.46,São Luís,MA,nordeste,Capital
55PbnFnsCt3z2OmGMy1uko,music,222.46,233.02,São Luís,MA,nordeste,Capital
55PbnFnsCt3z2OmGMy1uko,male,233.02,240.42000000000002,São Luís,MA,nordeste,Capital
55PbnFnsCt3z2OmGMy1uko,music,240.42000000000002,253.46,São Luís,MA,nordeste,Capital
55PbnFnsCt3z2OmGMy1uko,male,253.46,257.02,São Luís,MA,nordeste,Capital
55PbnFnsCt3z2OmGMy1uko,noEnergy,257.02,257.5,São Luís,MA,nordeste,Capital
55PbnFnsCt3z2OmGMy1uko,male,257.5,259.08,São Luís,MA,nordeste,Capital
55PbnFnsCt3z2OmGMy1uko,noEnergy,259.08,259.48,São Luís,MA,nordeste,Capital
55PbnFnsCt3z2OmGMy1uko,music,259.48,268.24,São Luís,MA,nordeste,Capital
55PbnFnsCt3z2OmGMy1uko,male,268.24,274.52,São Luís,MA,nordeste,Capital
55PbnFnsCt3z2OmGMy1uko,noEnergy,274.52,275.0,São Luís,MA,nordeste,Capital
55PbnFnsCt3z2OmGMy1uko,music,275.0,284.56,São Luís,MA,nordeste,Capital
55PbnFnsCt3z2OmGMy1uko,noEnergy,284.56,286.2,São Luís,MA,nordeste,Capital
55PbnFnsCt3z2OmGMy1uko,male,286.2,294.92,São Luís,MA,nordeste,Capital
55PbnFnsCt3z2OmGMy1uko,music,294.92,299.6,São Luís,MA,nordeste,Capital
55PbnFnsCt3z2OmGMy1uko,noEnergy,299.6,299.98,São Luís,MA,nordeste,Capital
55PbnFnsCt3z2OmGMy1uko,male,299.98,311.54,São Luís,MA,nordeste,Capital
55PbnFnsCt3z2OmGMy1uko,noEnergy,311.54,311.94,São Luís,MA,nordeste,Capital
55PbnFnsCt3z2OmGMy1uko,male,311.94,340.08,São Luís,MA,nordeste,Capital
55PbnFnsCt3z2OmGMy1uko,music,340.08,344.3,São Luís,MA,nordeste,Capital
55PbnFnsCt3z2OmGMy1uko,noEnergy,344.3,345.26,São Luís,MA,nordeste,Capital
55PbnFnsCt3z2OmGMy1uko,music,345.26,365.58,São Luís,MA,nordeste,Capital
55PbnFnsCt3z2OmGMy1uko,noEnergy,365.58,366.92,São Luís,MA,nordeste,Capital
55PbnFnsCt3z2OmGMy1uko,male,366.92,374.8,São Luís,MA,nordeste,Capital
55PbnFnsCt3z2OmGMy1uko,music,374.8,381.38,São Luís,MA,nordeste,Capital
55PbnFnsCt3z2OmGMy1uko,noEnergy,381.38,381.88,São Luís,MA,nordeste,Capital
55PbnFnsCt3z2OmGMy1uko,music,381.88,383.5,São Luís,MA,nordeste,Capital
55PbnFnsCt3z2OmGMy1uko,noEnergy,383.5,383.98,São Luís,MA,nordeste,Capital
55PbnFnsCt3z2OmGMy1uko,music,383.98,389.72,São Luís,MA,nordeste,Capital
55PbnFnsCt3z2OmGMy1uko,male,389.72,399.7,São Luís,MA,nordeste,Capital
55PbnFnsCt3z2OmGMy1uko,music,399.7,403.04,São Luís,MA,nordeste,Capital
55PbnFnsCt3z2OmGMy1uko,male,403.04,414.38,São Luís,MA,nordeste,Capital
55PbnFnsCt3z2OmGMy1uko,noEnergy,414.38,414.98,São Luís,MA,nordeste,Capital
55PbnFnsCt3z2OmGMy1uko,male,414.98,420.40000000000003,São Luís,MA,nordeste,Capital
55PbnFnsCt3z2OmGMy1uko,music,420.40000000000003,424.28000000000003,São Luís,MA,nordeste,Capital
55PbnFnsCt3z2OmGMy1uko,noEnergy,424.28000000000003,425.2,São Luís,MA,nordeste,Capital
55PbnFnsCt3z2OmGMy1uko,music,425.2,443.3,São Luís,MA,nordeste,Capital
55PbnFnsCt3z2OmGMy1uko,noEnergy,443.3,443.7,São Luís,MA,nordeste,Capital
55PbnFnsCt3z2OmGMy1uko,male,443.7,445.08,São Luís,MA,nordeste,Capital
55PbnFnsCt3z2OmGMy1uko,noEnergy,445.08,446.24,São Luís,MA,nordeste,Capital
55PbnFnsCt3z2OmGMy1uko,male,446.24,454.04,São Luís,MA,nordeste,Capital
55PbnFnsCt3z2OmGMy1uko,noEnergy,454.04,454.8,São Luís,MA,nordeste,Capital
55PbnFnsCt3z2OmGMy1uko,music,454.8,460.2,São Luís,MA,nordeste,Capital
55PbnFnsCt3z2OmGMy1uko,male,460.2,464.34000000000003,São Luís,MA,nordeste,Capital
55PbnFnsCt3z2OmGMy1uko,music,464.34000000000003,468.5,São Luís,MA,nordeste,Capital
55PbnFnsCt3z2OmGMy1uko,male,468.5,472.24,São Luís,MA,nordeste,Capital
55PbnFnsCt3z2OmGMy1uko,music,472.24,475.88,São Luís,MA,nordeste,Capital
0rgRihpi8QFTUJASTaEzi1,music,0.0,7.8,Maranhão,MA,nordeste,municípios e Capital
0rgRihpi8QFTUJASTaEzi1,female,7.8,36.96,Maranhão,MA,nordeste,municípios e Capital
0rgRihpi8QFTUJASTaEzi1,music,36.96,37.96,Maranhão,MA,nordeste,municípios e Capital
0rgRihpi8QFTUJASTaEzi1,noEnergy,37.96,41.800000000000004,Maranhão,MA,nordeste,municípios e Capital
0rgRihpi8QFTUJASTaEzi1,noise,41.800000000000004,42.86,Maranhão,MA,nordeste,municípios e Capital
0rgRihpi8QFTUJASTaEzi1,noEnergy,42.86,48.72,Maranhão,MA,nordeste,municípios e Capital
0rgRihpi8QFTUJASTaEzi1,music,48.72,55.64,Maranhão,MA,nordeste,municípios e Capital
0rgRihpi8QFTUJASTaEzi1,male,55.64,61.32,Maranhão,MA,nordeste,municípios e Capital
0rgRihpi8QFTUJASTaEzi1,music,61.32,62.5,Maranhão,MA,nordeste,municípios e Capital
0rgRihpi8QFTUJASTaEzi1,male,62.5,100.34,Maranhão,MA,nordeste,municípios e Capital
0rgRihpi8QFTUJASTaEzi1,music,100.34,107.18,Maranhão,MA,nordeste,municípios e Capital
0rgRihpi8QFTUJASTaEzi1,male,107.18,116.96000000000001,Maranhão,MA,nordeste,municípios e Capital
0rgRihpi8QFTUJASTaEzi1,music,116.96000000000001,158.58,Maranhão,MA,nordeste,municípios e Capital
0rgRihpi8QFTUJASTaEzi1,male,158.58,160.88,Maranhão,MA,nordeste,municípios e Capital
0rgRihpi8QFTUJASTaEzi1,music,160.88,170.0,Maranhão,MA,nordeste,municípios e Capital
0rgRihpi8QFTUJASTaEzi1,male,170.0,194.6,Maranhão,MA,nordeste,municípios e Capital
0rgRihpi8QFTUJASTaEzi1,music,194.6,197.26,Maranhão,MA,nordeste,municípios e Capital
0rgRihpi8QFTUJASTaEzi1,female,197.26,217.8,Maranhão,MA,nordeste,municípios e Capital
0rgRihpi8QFTUJASTaEzi1,music,217.8,226.16,Maranhão,MA,nordeste,municípios e Capital
0rgRihpi8QFTUJASTaEzi1,female,226.16,231.56,Maranhão,MA,nordeste,municípios e Capital
0rgRihpi8QFTUJASTaEzi1,male,231.56,249.52,Maranhão,MA,nordeste,municípios e Capital
0rgRihpi8QFTUJASTaEzi1,female,249.52,280.7,Maranhão,MA,nordeste,municípios e Capital
0rgRihpi8QFTUJASTaEzi1,male,280.7,287.06,Maranhão,MA,nordeste,municípios e Capital
0rgRihpi8QFTUJASTaEzi1,female,287.06,293.7,Maranhão,MA,nordeste,municípios e Capital
0rgRihpi8QFTUJASTaEzi1,music,293.7,296.66,Maranhão,MA,nordeste,municípios e Capital
0rgRihpi8QFTUJASTaEzi1,female,296.66,298.82,Maranhão,MA,nordeste,municípios e Capital
0rgRihpi8QFTUJASTaEzi1,male,298.82,325.26,Maranhão,MA,nordeste,municípios e Capital
0rgRihpi8QFTUJASTaEzi1,female,325.26,326.96,Maranhão,MA,nordeste,municípios e Capital
0rgRihpi8QFTUJASTaEzi1,male,326.96,378.2,Maranhão,MA,nordeste,municípios e Capital
0rgRihpi8QFTUJASTaEzi1,female,378.2,381.18,Maranhão,MA,nordeste,municípios e Capital
0rgRihpi8QFTUJASTaEzi1,male,381.18,399.78000000000003,Maranhão,MA,nordeste,municípios e Capital
0rgRihpi8QFTUJASTaEzi1,female,399.78000000000003,424.78000000000003,Maranhão,MA,nordeste,municípios e Capital
0rgRihpi8QFTUJASTaEzi1,male,424.78000000000003,459.82,Maranhão,MA,nordeste,municípios e Capital
0rgRihpi8QFTUJASTaEzi1,music,459.82,465.86,Maranhão,MA,nordeste,municípios e Capital
0rgRihpi8QFTUJASTaEzi1,noEnergy,465.86,466.88,Maranhão,MA,nordeste,municípios e Capital
0rgRihpi8QFTUJASTaEzi1,noise,466.88,481.74,Maranhão,MA,nordeste,municípios e Capital
0rgRihpi8QFTUJASTaEzi1,male,481.74,556.86,Maranhão,MA,nordeste,municípios e Capital
0rgRihpi8QFTUJASTaEzi1,music,556.86,562.0,Maranhão,MA,nordeste,municípios e Capital
0rgRihpi8QFTUJASTaEzi1,male,562.0,649.92,Maranhão,MA,nordeste,municípios e Capital
0rgRihpi8QFTUJASTaEzi1,female,649.92,668.98,Maranhão,MA,nordeste,municípios e Capital
0rgRihpi8QFTUJASTaEzi1,noEnergy,668.98,669.64,Maranhão,MA,nordeste,municípios e Capital
0rgRihpi8QFTUJASTaEzi1,female,669.64,681.62,Maranhão,MA,nordeste,municípios e Capital
0rgRihpi8QFTUJASTaEzi1,male,681.62,685.0600000000001,Maranhão,MA,nordeste,municípios e Capital
0rgRihpi8QFTUJASTaEzi1,female,685.0600000000001,695.5600000000001,Maranhão,MA,nordeste,municípios e Capital
0rgRihpi8QFTUJASTaEzi1,male,695.5600000000001,821.6800000000001,Maranhão,MA,nordeste,municípios e Capital
0rgRihpi8QFTUJASTaEzi1,music,821.6800000000001,825.36,Maranhão,MA,nordeste,municípios e Capital
0rgRihpi8QFTUJASTaEzi1,noEnergy,825.36,825.86,Maranhão,MA,nordeste,municípios e Capital
0rgRihpi8QFTUJASTaEzi1,music,825.86,836.4,Maranhão,MA,nordeste,municípios e Capital
0rgRihpi8QFTUJASTaEzi1,noEnergy,836.4,840.22,Maranhão,MA,nordeste,municípios e Capital
0rgRihpi8QFTUJASTaEzi1,noise,840.22,841.12,Maranhão,MA,nordeste,municípios e Capital
0rgRihpi8QFTUJASTaEzi1,music,841.12,845.88,Maranhão,MA,nordeste,municípios e Capital
0rgRihpi8QFTUJASTaEzi1,male,845.88,867.26,Maranhão,MA,nordeste,municípios e Capital
0rgRihpi8QFTUJASTaEzi1,female,867.26,877.14,Maranhão,MA,nordeste,municípios e Capital
0rgRihpi8QFTUJASTaEzi1,male,877.14,878.28,Maranhão,MA,nordeste,municípios e Capital
0rgRihpi8QFTUJASTaEzi1,female,878.28,892.36,Maranhão,MA,nordeste,municípios e Capital
0rgRihpi8QFTUJASTaEzi1,male,892.36,894.28,Maranhão,MA,nordeste,municípios e Capital
0rgRihpi8QFTUJASTaEzi1,female,894.28,911.54,Maranhão,MA,nordeste,municípios e Capital
0rgRihpi8QFTUJASTaEzi1,music,911.54,928.28,Maranhão,MA,nordeste,municípios e Capital
0rgRihpi8QFTUJASTaEzi1,female,928.28,934.26,Maranhão,MA,nordeste,municípios e Capital
0rgRihpi8QFTUJASTaEzi1,music,934.26,937.8000000000001,Maranhão,MA,nordeste,municípios e Capital
0rgRihpi8QFTUJASTaEzi1,female,937.8000000000001,949.46,Maranhão,MA,nordeste,municípios e Capital
0rgRihpi8QFTUJASTaEzi1,noEnergy,949.46,950.02,Maranhão,MA,nordeste,municípios e Capital
0rgRihpi8QFTUJASTaEzi1,female,950.02,952.08,Maranhão,MA,nordeste,municípios e Capital
0rgRihpi8QFTUJASTaEzi1,noEnergy,952.08,952.76,Maranhão,MA,nordeste,municípios e Capital
0rgRihpi8QFTUJASTaEzi1,male,952.76,953.62,Maranhão,MA,nordeste,municípios e Capital
0rgRihpi8QFTUJASTaEzi1,female,953.62,957.24,Maranhão,MA,nordeste,municípios e Capital
0rgRihpi8QFTUJASTaEzi1,male,957.24,961.74,Maranhão,MA,nordeste,municípios e Capital
0rgRihpi8QFTUJASTaEzi1,female,961.74,999.48,Maranhão,MA,nordeste,municípios e Capital
0rgRihpi8QFTUJASTaEzi1,male,999.48,1000.7,Maranhão,MA,nordeste,municípios e Capital
0rgRihpi8QFTUJASTaEzi1,female,1000.7,1020.76,Maranhão,MA,nordeste,municípios e Capital
0rgRihpi8QFTUJASTaEzi1,noEnergy,1020.76,1021.9200000000001,Maranhão,MA,nordeste,municípios e Capital
0rgRihpi8QFTUJASTaEzi1,female,1021.9200000000001,1023.1,Maranhão,MA,nordeste,municípios e Capital
0rgRihpi8QFTUJASTaEzi1,male,1023.1,1028.3600000000001,Maranhão,MA,nordeste,municípios e Capital
0rgRihpi8QFTUJASTaEzi1,female,1028.3600000000001,1042.6200000000001,Maranhão,MA,nordeste,municípios e Capital
0rgRihpi8QFTUJASTaEzi1,male,1042.6200000000001,1047.6200000000001,Maranhão,MA,nordeste,municípios e Capital
0rgRihpi8QFTUJASTaEzi1,female,1047.6200000000001,1050.78,Maranhão,MA,nordeste,municípios e Capital
0rgRihpi8QFTUJASTaEzi1,male,1050.78,1057.3600000000001,Maranhão,MA,nordeste,municípios e Capital
0rgRihpi8QFTUJASTaEzi1,female,1057.3600000000001,1067.18,Maranhão,MA,nordeste,municípios e Capital
0rgRihpi8QFTUJASTaEzi1,music,1067.18,1071.48,Maranhão,MA,nordeste,municípios e Capital
0rgRihpi8QFTUJASTaEzi1,male,1071.48,1078.54,Maranhão,MA,nordeste,municípios e Capital
0rgRihpi8QFTUJASTaEzi1,music,1078.54,1093.96,Maranhão,MA,nordeste,municípios e Capital
0rgRihpi8QFTUJASTaEzi1,male,1093.96,1099.84,Maranhão,MA,nordeste,municípios e Capital
0rgRihpi8QFTUJASTaEzi1,music,1099.84,1114.28,Maranhão,MA,nordeste,municípios e Capital
0rgRihpi8QFTUJASTaEzi1,noEnergy,1114.28,1115.9,Maranhão,MA,nordeste,municípios e Capital
0rgRihpi8QFTUJASTaEzi1,music,1115.9,1118.6200000000001,Maranhão,MA,nordeste,municípios e Capital
0rgRihpi8QFTUJASTaEzi1,male,1118.6200000000001,1127.2,Maranhão,MA,nordeste,municípios e Capital
0rgRihpi8QFTUJASTaEzi1,female,1127.2,1166.3,Maranhão,MA,nordeste,municípios e Capital
0rgRihpi8QFTUJASTaEzi1,male,1166.3,1175.6200000000001,Maranhão,MA,nordeste,municípios e Capital
